id;ID2;hopur;stard_sk;Strf_ald;stadsetn;Hof_land;Ladhl;sp_a10;sp_b13;sp_b14;sp_a01;sp_c04;sp_b01;sp_b02;sp_b03;sp_b04;sp_a02;sp_a03;sp_a04;sp_a05;sp_a06;sp_a07;sp_a08;sp_a09;sp_b05;sp_b06;sp_b07;sp_b08;sp_b09;sp_b10;sp_b11;sp_b12;sp_c01;sp_c02;sp_c03;nmiss;Nmiss_f
100160;160;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;3;0
100161;161;1;11;-999;4;2;3;-999;-999;-999;0;1;1;1;1;1;1;0;1;0;1;0;1;1;0;1;1;1;0;0;1;1;1;1;1;3;0
100162;162;1;31;-999;1;1;1;-999;-999;-999;0;1;1;0;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;0;1;3;0
100163;163;1;11;-999;3;2;3;-999;-999;-999;0;1;1;1;1;-999;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;0;1;1;1;4;1
100164;164;1;1;-999;7;2;6;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100165;165;1;21;-999;1;1;1;-999;-999;-999;-999;1;1;1;1;1;-999;1;1;1;1;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;7;4
100166;166;1;31;-999;6;2;6;-999;-999;-999;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;1;0;1;3;0
100167;167;1;21;-999;4;2;3;-999;-999;-999;1;0;0;0;1;1;1;0;1;1;1;1;1;1;1;0;0;1;1;1;1;0;1;1;0;3;0
100168;168;1;31;-999;4;2;3;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;3;0
100169;169;1;31;-999;6;2;6;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;0;1;1;1;0;1;1;1;1;1;1;0;1;1;3;0
100170;170;1;21;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;0;1;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
100171;171;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100172;172;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
100173;173;1;21;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;3;0
100174;174;1;51;-999;4;2;3;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100175;175;1;21;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;0;1;1;0;1;0;0;0;0;0;1;1;0;0;1;1;0;0;0;3;0
100176;176;1;51;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;-999;4;1
100177;177;1;31;-999;3;2;3;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;1;1;1;1;3;0
100178;178;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
100179;179;1;21;-999;4;2;3;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1;1;1;1;1;3;0
100180;180;1;31;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;-999;0;1;0;4;1
100181;181;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100182;182;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;0;1;0;1;1;0;0;1;1;0;1;1;1;1;0;3;0
100183;183;1;21;-999;9;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100184;184;1;51;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;0;0;0;1;1;1;1;0;0;0;1;0;1;1;0;0;0;0;3;0
100185;185;1;51;-999;1;1;1;-999;-999;-999;-999;1;1;1;1;1;0;0;0;0;0;1;1;1;1;1;0;1;0;1;0;1;1;1;1;4;1
100186;186;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100187;187;1;21;-999;1;1;1;-999;-999;-999;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;3;0
100188;188;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;0;0;1;1;1;1;0;0;1;0;0;1;1;1;1;3;0
100189;189;1;51;-999;1;1;1;-999;-999;-999;1;-999;0;0;1;1;1;1;1;0;1;1;1;1;1;-999;1;-999;1;1;1;1;-999;-999;-999;9;6
100190;190;1;21;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100191;191;1;51;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1;1;0;1;0;0;1;0;3;0
100192;192;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;1;1;0;1;1;1;3;0
100193;193;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;3;0
100194;194;1;51;-999;8;2;8;-999;-999;-999;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;3;0
100195;195;1;21;-999;1;1;1;-999;-999;-999;-999;1;0;1;1;1;-999;0;1;0;1;-999;-999;1;0;0;1;1;1;1;0;1;1;1;0;7;4
100196;196;1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;28;25
100197;197;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100198;198;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100199;199;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100200;200;1;21;-999;1;1;1;-999;-999;-999;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;3;0
100201;201;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;1;0;0;0;1;0;0;0;1;1;1;1;1;1;0;0;0;1;1;0;1;3;0
100202;202;1;31;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;-999;0;0;1;0;0;0;1;0;1;1;-999;1;0;0;0;0;0;5;2
100203;203;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100204;204;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;0;0;-999;1;0;1;1;1;0;0;0;1;0;1;1;1;1;1;4;1
100205;205;1;51;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;-999;0;1;-999;0;1;1;1;1;0;0;1;1;0;1;1;1;0;0;5;2
100206;206;1;31;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;3;0
100207;207;1;31;-999;5;2;3;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100208;208;1;51;-999;8;2;8;-999;-999;-999;0;1;0;1;1;1;0;0;1;1;1;0;0;1;1;1;1;1;1;0;0;1;1;1;1;3;0
100209;209;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100210;210;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;3;0
100211;211;1;51;-999;8;2;8;-999;-999;-999;0;1;0;1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;3;0
100212;212;1;21;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;3;0
100213;213;1;11;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0;0;1;1;0;1;1;1;1;0;3;0
100214;214;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100215;215;1;51;-999;8;2;8;-999;-999;-999;-999;1;1;1;1;1;-999;0;0;0;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;6;3
100216;216;1;31;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;-999;1;1;0;0;1;1;0;1;4;1
100217;217;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100218;218;1;51;-999;8;2;8;-999;-999;-999;-999;1;1;1;1;1;0;0;1;0;1;-999;-999;-999;1;1;1;1;1;1;-999;-999;1;1;1;9;6
100219;219;1;51;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;0;1;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;0;3;0
100220;220;1;31;-999;8;2;8;-999;-999;-999;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0;0;1;1;1;3;0
100221;221;1;1;-999;4;2;3;-999;-999;-999;1;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100222;222;1;51;-999;8;2;8;-999;-999;-999;0;0;0;1;1;1;0;0;0;0;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;3;0
100223;223;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;-999;1;1;1;1;1;1;1;1;-999;5;2
100224;224;1;31;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;3;0
100225;225;1;31;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100226;226;1;31;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100227;227;1;31;-999;8;2;8;-999;-999;-999;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;1;1;1;0;0;3;0
100228;228;1;21;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100229;229;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;-999;1;1;1;1;1;4;1
100230;230;1;51;-999;8;2;8;-999;-999;-999;1;0;0;1;1;1;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;3;0
100231;231;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100232;232;1;31;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0;1;1;0;1;1;3;0
100233;233;1;21;-999;8;2;8;-999;-999;-999;1;0;0;1;1;1;1;0;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;3;0
100234;234;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100235;235;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;0;1;0;1;1;0;0;0;0;0;1;1;1;1;1;0;1;1;1;1;1;3;0
100236;236;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;1;-999;-999;1;1;-999;1;1;1;1;1;1;1;1;1;6;3
100237;237;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;0;1;-999;1;1;0;4;1
100238;238;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;0;0;1;1;0;1;1;1;1;1;3;0
100239;239;1;21;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100240;240;1;21;-999;4;2;3;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100241;241;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100242;242;1;51;-999;1;1;1;-999;-999;-999;0;1;0;1;1;-999;-999;1;1;-999;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;-999;0;10;7
100243;243;1;51;-999;1;1;1;-999;-999;-999;0;1;0;0;1;1;0;0;1;0;1;1;1;1;1;1;1;0;1;0;1;1;0;0;0;3;0
100244;244;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;3;0
100245;245;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;3;0
100246;246;1;31;-999;1;1;1;-999;-999;-999;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100247;247;1;21;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;1;1;1;3;0
100248;248;1;31;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100249;249;1;31;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;1;1;-999;1;1;1;1;1;0;1;1;1;1;1;1;0;0;0;4;1
100250;250;1;1;-999;6;2;6;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100251;251;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
100252;252;1;11;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;0;0;-999;0;1;1;1;1;1;1;1;1;0;4;1
100253;253;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100254;254;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100255;255;1;51;-999;-999;-999;-999;-999;-999;-999;1;1;0;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100256;256;1;31;-999;4;2;3;-999;-999;-999;0;1;1;1;1;1;0;1;1;1;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;3;0
100257;257;1;11;-999;5;2;3;-999;-999;-999;1;0;0;0;1;0;0;0;0;-999;1;1;0;1;1;0;1;1;1;1;0;1;0;1;0;4;1
100258;258;1;31;-999;4;2;3;-999;-999;-999;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;3;0
100259;259;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100260;260;1;51;-999;1;1;1;-999;-999;-999;0;1;0;0;0;0;1;0;1;1;1;1;1;1;0;1;0;1;1;0;1;0;0;1;1;3;0
100261;261;1;1;-999;5;2;3;-999;-999;-999;0;1;1;1;1;1;0;1;1;-999;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;4;1
100262;262;1;51;-999;8;2;8;-999;-999;-999;0;0;1;1;1;1;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;0;0;3;0
100263;263;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;3;0
100264;264;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;0;0;1;1;1;1;1;3;0
100265;265;1;31;-999;1;1;1;-999;-999;-999;0;0;0;1;1;1;0;0;1;0;0;0;0;1;1;0;0;1;1;0;1;1;0;0;0;3;0
100266;266;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;1;-999;1;0;0;1;1;1;1;1;1;1;0;1;1;1;1;4;1
100267;267;1;21;-999;3;2;3;-999;-999;-999;0;1;1;1;1;1;0;0;0;0;0;-999;1;0;1;1;1;1;1;1;1;1;1;0;1;4;1
100268;268;1;51;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;1;1;0;1;0;0;1;0;0;0;1;1;1;1;1;1;1;0;3;0
100269;269;1;51;-999;1;1;1;-999;-999;-999;1;0;0;0;1;0;1;0;0;1;1;1;1;1;1;0;-999;1;1;1;1;0;0;0;0;4;1
100270;270;1;21;-999;3;2;3;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100271;271;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1
100272;272;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100273;273;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100274;274;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;0;0;1;1;1;1;1;1;1;0;1;0;1;1;1;0;0;1;1;1;3;0
100275;275;1;51;-999;1;1;1;-999;-999;-999;0;1;1;0;1;-999;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;1;1;1;1;4;1
100276;276;1;21;-999;3;2;3;-999;-999;-999;0;1;0;1;1;1;0;0;1;0;1;1;1;1;1;1;1;1;0;1;0;1;1;1;1;3;0
100277;277;1;1;-999;4;2;3;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;0;1;1;1;1;0;1;1;0;1;0;1;1;1;3;0
100278;278;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;0;1;0;0;0;1;0;1;0;1;1;1;0;1;1;0;1;3;0
100279;279;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100280;280;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100281;281;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100282;282;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100283;283;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;1;1;1;0;1;0;0;0;1;1;1;1;0;0;1;1;1;1;1;3;0
100284;284;1;31;-999;1;1;1;-999;-999;-999;0;0;0;1;1;1;0;0;1;0;1;0;0;1;1;0;1;1;1;1;1;0;1;1;1;3;0
100285;285;1;51;-999;1;1;1;-999;-999;-999;-999;0;-999;1;1;1;-999;1;1;1;1;0;1;1;-999;0;1;1;1;1;0;0;1;1;1;7;4
100286;286;1;51;-999;1;1;1;-999;-999;-999;0;0;1;-999;-999;1;0;0;0;1;0;1;0;0;1;0;0;-999;1;0;0;1;-999;0;0;7;4
100287;287;1;11;-999;5;2;3;-999;-999;-999;1;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100288;288;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100289;289;1;21;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100290;290;1;51;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;1;3;0
100291;291;1;11;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;0;1;0;1;0;0;0;1;1;1;1;1;0;1;0;1;1;1;3;0
100292;292;1;21;-999;1;1;1;-999;-999;-999;0;1;0;1;1;1;1;1;1;0;1;0;0;1;1;0;1;1;0;0;1;1;0;1;0;3;0
100293;293;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100294;294;1;11;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0;0;0;1;0;3;0
100295;295;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;1;1;1;1;1;0;0;0;1;1;0;1;1;1;3;0
100296;296;1;11;-999;5;2;3;-999;-999;-999;0;0;0;0;0;0;-999;-999;-999;0;0;-999;-999;-999;0;0;0;0;0;0;0;0;0;0;0;9;6
100297;297;1;51;-999;1;1;1;-999;-999;-999;1;0;0;1;0;0;1;0;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;3;0
100298;298;1;51;-999;1;1;1;-999;-999;-999;1;0;0;1;1;1;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;3;0
100299;299;1;21;-999;8;2;8;-999;-999;-999;0;1;0;0;1;1;0;0;1;0;1;1;1;1;1;1;0;0;1;0;1;1;1;1;1;3;0
100300;300;1;31;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;1;1;0;1;1;1;1;1;0;1;1;1;1;1;1;0;1;0;3;0
100301;301;1;51;-999;1;1;1;-999;-999;-999;1;1;0;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0;0;1;0;1;3;0
100302;302;1;11;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100303;303;1;51;-999;1;1;1;-999;-999;-999;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;3;0
100304;304;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;0;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100305;305;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;0;0;1;0;0;1;1;1;1;1;0;1;1;0;1;0;0;0;1;1;1;3;0
100306;306;1;31;-999;8;2;8;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100307;307;1;11;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3;0
100308;308;1;51;-999;8;2;8;-999;-999;-999;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;3;0
100309;309;1;51;-999;8;2;8;-999;-999;-999;0;0;1;1;1;1;0;0;1;0;0;0;0;1;1;0;1;1;0;1;1;1;1;1;1;3;0
100310;310;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100311;311;1;51;-999;1;1;1;-999;-999;-999;1;1;0;1;1;1;1;-999;1;0;1;-999;0;0;1;0;1;1;1;0;1;1;1;1;0;5;2
100312;312;1;1;-999;6;2;6;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;0;0;0;1;0;1;1;1;1;1;1;1;1;1;3;0
100313;313;1;51;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;0;0;0;1;1;1;1;1;1;0;1;1;0;0;1;1;0;1;3;0
100314;314;1;51;-999;1;1;1;-999;-999;-999;1;0;1;1;1;1;0;0;1;0;1;0;0;1;1;1;0;1;1;1;1;0;1;0;1;3;0
100315;315;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;1;0;0;1;0;1;-999;-999;-999;1;0;1;1;0;0;1;1;1;1;1;6;3
100316;316;1;51;-999;1;1;1;-999;-999;-999;0;1;0;0;0;1;0;0;0;0;-999;0;0;0;0;0;0;1;1;1;1;1;1;1;1;4;1
100317;317;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100318;318;1;51;-999;1;1;1;-999;-999;-999;0;0;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;3;0
100319;319;1;31;-999;4;2;3;-999;-999;-999;1;1;0;1;1;1;1;0;1;1;1;1;1;1;0;1;0;1;1;1;1;0;1;1;1;3;0
100320;320;1;31;-999;7;2;6;-999;-999;-999;0;1;1;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100321;321;1;21;-999;7;2;6;-999;-999;-999;1;1;1;1;1;1;1;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100322;322;1;31;-999;7;2;6;-999;-999;-999;0;1;0;1;1;1;0;0;1;1;0;0;0;0;1;0;0;1;1;1;0;0;1;1;0;3;0
100323;323;1;51;-999;1;1;1;-999;-999;-999;1;1;0;0;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;3;0
100324;324;1;51;-999;1;1;1;-999;-999;-999;0;1;1;1;1;-999;0;1;1;0;1;1;1;0;1;1;0;1;1;1;1;1;1;1;1;4;1
100325;325;1;31;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
100326;326;1;51;-999;1;1;1;-999;-999;-999;1;1;1;1;1;1;-999;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;4;1
100327;327;1;21;-999;8;2;8;-999;-999;-999;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3;0
